ENTOLLSTATIONHEX,EntryHour,EntryCount
37018A21,18,91
37018A21,19,85
37018A21,20,52
37018A21,21,35
37018A21,22,29
37018A21,23,20
37018A22,0,363
37018A22,1,307
37018A22,2,236
37018A22,3,296
37018A22,4,375
37018A22,5,540
37018A22,6,1531
37018A22,7,4219
37018A22,8,4495
37018A22,9,3092
37018A22,10,2556
37018A22,11,2307
37018A22,12,1977
37018A22,13,2411
37018A22,14,2611
37018A22,15,2685
37018A22,16,3087
37018A22,17,4304
37018A22,18,2342
37018A22,19,1352
37018A22,20,1056
37018A22,21,1003
37018A22,22,712
37018A22,23,519
37018A23,0,102
37018A23,1,61
37018A23,2,52
37018A23,3,45
37018A23,4,113
37018A23,5,288
37018A23,6,1677
37018A23,7,5138
37018A23,8,4781
37018A23,9,3550
37018A23,10,2859
37018A23,11,2396
37018A23,12,2071
37018A23,13,2529
37018A23,14,2861
37018A23,15,3047
37018A23,16,3261
37018A23,17,3695
37018A23,18,2015
37018A23,19,1023
37018A23,20,846
37018A23,21,656
37018A23,22,412
37018A23,23,199
37018C11,0,20
37018C11,1,9
37018C11,2,19
37018C11,3,33
37018C11,4,102
37018C11,5,201
37018C11,6,225
37018C11,7,240
37018C11,8,343
37018C11,9,376
37018C11,10,307
37018C11,11,270
37018C11,12,267
37018C11,13,259
37018C11,14,299
37018C11,15,259
37018C11,16,253
37018C11,17,207
37018C11,18,168
37018C11,19,114
37018C11,20,107
37018C11,21,92
37018C11,22,50
37018C11,23,43
37018C12,0,8
37018C12,1,6
37018C12,2,6
37018C12,3,8
37018C12,4,26
37018C12,5,62
37018C12,6,69
37018C12,7,117
37018C12,8,155
37018C12,9,164
37018C12,10,181
37018C12,11,173
37018C12,12,159
37018C12,13,160
37018C12,14,199
37018C12,15,228
37018C12,16,208
37018C12,17,176
37018C12,18,114
37018C12,19,76
37018C12,20,40
37018C12,21,33
37018C12,22,22
37018C12,23,11
37018C13,0,16
37018C13,1,9
37018C13,2,15
37018C13,3,12
37018C13,4,22
37018C13,5,56
37018C13,6,93
37018C13,7,331
37018C13,8,631
37018C13,9,293
37018C13,10,271
37018C13,11,235
37018C13,12,187
37018C13,13,213
37018C13,14,229
37018C13,15,247
37018C13,16,248
37018C13,17,246
37018C13,18,160
37018C13,19,90
37018C13,20,67
37018C13,21,48
37018C13,22,29
37018C13,23,22
37018C14,0,15
37018C14,1,15
37018C14,2,9
37018C14,3,10
37018C14,4,19
37018C14,5,38
37018C14,6,99
37018C14,7,185
37018C14,8,219
37018C14,9,198
37018C14,10,212
37018C14,11,199
37018C14,12,214
37018C14,13,273
37018C14,14,272
37018C14,15,367
37018C14,16,587
37018C14,17,446
37018C14,18,171
37018C14,19,134
37018C14,20,75
37018C14,21,51
37018C14,22,30
37018C14,23,13
37018C21,0,31
37018C21,1,14
37018C21,2,14
37018C21,3,19
37018C21,4,35
37018C21,5,48
37018C21,6,106
37018C21,7,141
37018C21,8,224
37018C21,9,246
37018C21,10,249
37018C21,11,222
37018C21,12,209
37018C21,13,269
37018C21,14,272
37018C21,15,287
37018C21,16,303
37018C21,17,279
37018C21,18,190
37018C21,19,123
37018C21,20,101
37018C21,21,85
37018C21,22,46
37018C21,23,33
37018C22,0,16
37018C22,1,13
37018C22,2,12
37018C22,3,25
37018C22,4,47
37018C22,5,96
37018C22,6,225
37018C22,7,352
37018C22,8,422
37018C22,9,417
37018C22,10,365
37018C22,11,288
37018C22,12,288
37018C22,13,392
37018C22,14,347
37018C22,15,334
37018C22,16,313
37018C22,17,290
37018C22,18,186
37018C22,19,101
37018C22,20,101
37018C22,21,70
37018C22,22,61
37018C22,23,28
37018C23,0,11
37018C23,1,7
37018C23,2,11
37018C23,3,15
37018C23,4,19
37018C23,5,33
37018C23,6,73
37018C23,7,167
37018C23,8,245
37018C23,9,218
37018C23,10,239
37018C23,11,233
37018C23,12,223
37018C23,13,317
37018C23,14,274
37018C23,15,265
37018C23,16,321
37018C23,17,310
37018C23,18,166
37018C23,19,100
37018C23,20,116
37018C23,21,68
37018C23,22,37
37018C23,23,24
37018C31,0,23
37018C31,1,11
37018C31,2,14
37018C31,3,22
37018C31,4,36
37018C31,5,18
37018C31,6,34
37018C31,7,42
37018C31,8,64
37018C31,9,85
37018C31,10,89
37018C31,11,95
37018C31,12,89
37018C31,13,91
37018C31,14,105
37018C31,15,100
37018C31,16,86
37018C31,17,93
37018C31,18,61
37018C31,19,60
37018C31,20,50
37018C31,21,38
37018C31,22,32
37018C31,23,26
37018E11,0,96
37018E11,1,68
37018E11,2,79
37018E11,3,96
37018E11,4,134
37018E11,5,232
37018E11,6,461
37018E11,7,632
37018E11,8,683
37018E11,9,793
37018E11,10,931
37018E11,11,973
37018E11,12,922
37018E11,13,863
37018E11,14,815
37018E11,15,981
37018E11,16,1050
37018E11,17,1146
37018E11,18,532
37018E11,19,292
37018E11,20,271
37018E11,21,275
37018E11,22,203
37018E11,23,192
37019011,0,5
37019011,1,4
37019011,2,3
37019011,3,2
37019011,4,3
37019011,5,5
37019011,6,21
37019011,7,45
37019011,8,55
37019011,9,65
37019011,10,71
37019011,11,84
37019011,12,43
37019011,13,42
37019011,14,58
37019011,15,66
37019011,16,68
37019011,17,67
37019011,18,42
37019011,19,27
37019011,20,13
37019011,21,7
37019011,22,6
37019011,23,3
37019012,0,12
37019012,1,13
37019012,2,21
37019012,3,19
37019012,4,18
37019012,5,82
37019012,6,197
37019012,7,76
37019012,8,93
37019012,9,90
37019012,10,82
37019012,11,80
37019012,12,53
37019012,13,242
37019012,14,85
37019012,15,110
37019012,16,123
37019012,17,101
37019012,18,72
37019012,19,47
37019012,20,38
37019012,21,35
37019012,22,88
37019012,23,24
37019013,0,12
37019013,1,9
37019013,2,25
37019013,3,16
37019013,4,17
37019013,5,40
37019013,6,109
37019013,7,171
37019013,8,195
37019013,9,133
37019013,10,121
37019013,11,127
37019013,12,102
37019013,13,102
37019013,14,125
37019013,15,136
37019013,16,123
37019013,17,122
37019013,18,72
37019013,19,42
37019013,20,45
37019013,21,30
37019013,22,18
37019013,23,23
37019014,0,26
37019014,1,20
37019014,2,28
37019014,3,31
37019014,4,35
37019014,5,96
37019014,6,243
37019014,7,487
37019014,8,740
37019014,9,715
37019014,10,548
37019014,11,516
37019014,12,477
37019014,13,475
37019014,14,523
37019014,15,578
37019014,16,648
37019014,17,605
37019014,18,338
37019014,19,214
37019014,20,154
37019014,21,98
37019014,22,87
37019014,23,31
37019016,0,12
37019016,1,4
37019016,2,2
37019016,3,6
37019016,4,5
37019016,5,36
37019016,6,65
37019016,7,121
37019016,8,160
37019016,9,175
37019016,10,194
37019016,11,136
37019016,12,121
37019016,13,155
37019016,14,176
37019016,15,161
37019016,16,204
37019016,17,192
37019016,18,100
37019016,19,62
37019016,20,35
37019016,21,29
37019016,22,16
37019016,23,10
37019021,0,118
37019021,1,85
37019021,2,98
37019021,3,101
37019021,4,144
37019021,5,636
37019021,6,2101
37019021,7,4087
37019021,8,3591
37019021,9,2438
37019021,10,2046
37019021,11,1985
37019021,12,1898
37019021,13,2165
37019021,14,2360
37019021,15,2885
37019021,16,4330
37019021,17,4899
37019021,18,2213
37019021,19,1158
37019021,20,960
37019021,21,712
37019021,22,452
37019021,23,220
37019022,0,75
37019022,1,47
37019022,2,74
37019022,3,56
37019022,4,70
37019022,5,161
37019022,6,340
37019022,7,478
37019022,8,515
37019022,9,590
37019022,10,551
37019022,11,503
37019022,12,502
37019022,13,683
37019022,14,681
37019022,15,773
37019022,16,824
37019022,17,738
37019022,18,454
37019022,19,306
37019022,20,273
37019022,21,231
37019022,22,158
37019022,23,114
37019031,0,69
37019031,1,89
37019031,2,84
37019031,3,74
37019031,4,70
37019031,5,153
37019031,6,398
37019031,7,627
37019031,8,736
37019031,9,764
37019031,10,770
37019031,11,844
37019031,12,700
37019031,13,727
37019031,14,767
37019031,15,910
37019031,16,1187
37019031,17,1491
37019031,18,909
37019031,19,386
37019031,20,281
37019031,21,194
37019031,22,144
37019031,23,102
37019033,0,35
37019033,1,45
37019033,2,45
37019033,3,56
37019033,4,86
37019033,5,190
37019033,6,360
37019033,7,630
37019033,8,655
37019033,9,531
37019033,10,465
37019033,11,390
37019033,12,477
37019033,13,505
37019033,14,521
37019033,15,605
37019033,16,592
37019033,17,632
37019033,18,374
37019033,19,214
37019033,20,150
37019033,21,117
37019033,22,93
37019033,23,44
37019034,0,4
37019034,1,6
37019034,2,10
37019034,3,7
37019034,4,17
37019034,5,58
37019034,6,86
37019034,7,96
37019034,8,94
37019034,9,96
37019034,10,111
37019034,11,76
37019034,12,82
37019034,13,93
37019034,14,131
37019034,15,147
37019034,16,143
37019034,17,117
37019034,18,77
37019034,19,63
37019034,20,32
37019034,21,18
37019034,22,13
37019034,23,9
37019035,0,4
37019035,1,3
37019035,2,3
37019035,3,5
37019035,4,15
37019035,5,39
37019035,6,75
37019035,7,84
37019035,8,80
37019035,9,101
37019035,10,89
37019035,11,86
37019035,12,91
37019035,13,102
37019035,14,114
37019035,15,118
37019035,16,114
37019035,17,128
37019035,18,60
37019035,19,40
37019035,20,26
37019035,21,14
37019035,22,7
37019035,23,6
37019042,0,10
37019042,1,17
37019042,2,11
37019042,3,15
37019042,4,17
37019042,5,84
37019042,6,108
37019042,7,129
37019042,8,129
37019042,9,175
37019042,10,168
37019042,11,173
37019042,12,130
37019042,13,173
37019042,14,208
37019042,15,203
37019042,16,239
37019042,17,196
37019042,18,123
37019042,19,71
37019042,20,71
37019042,21,48
37019042,22,37
37019042,23,12
37019043,0,8
37019043,1,5
37019043,2,7
37019043,3,11
37019043,4,23
37019043,5,81
37019043,6,135
37019043,7,202
37019043,8,179
37019043,9,176
37019043,10,177
37019043,11,116
37019043,12,129
37019043,13,190
37019043,14,191
37019043,15,203
37019043,16,170
37019043,17,162
37019043,18,72
37019043,19,49
37019043,20,30
37019043,21,38
37019043,22,24
37019043,23,12
37019051,0,5
37019051,1,4
37019051,2,2
37019051,3,2
37019051,4,8
37019051,5,25
37019051,6,40
37019051,7,63
37019051,8,99
37019051,9,115
37019051,10,110
37019051,11,88
37019051,12,59
37019051,13,84
37019051,14,115
37019051,15,121
37019051,16,88
37019051,17,105
37019051,18,51
37019051,19,22
37019051,20,16
37019051,21,18
37019051,22,13
37019051,23,5
37019052,0,23
37019052,1,12
37019052,2,23
37019052,3,16
37019052,4,18
37019052,5,95
37019052,6,80
37019052,7,91
37019052,8,124
37019052,9,148
37019052,10,148
37019052,11,113
37019052,12,93
37019052,13,131
37019052,14,117
37019052,15,124
37019052,16,144
37019052,17,108
37019052,18,64
37019052,19,41
37019052,20,34
37019052,21,25
37019052,22,38
37019052,23,22
37019053,0,8
37019053,1,9
37019053,2,1
37019053,3,6
37019053,4,11
37019053,5,59
37019053,6,82
37019053,7,92
37019053,8,107
37019053,9,104
37019053,10,83
37019053,11,80
37019053,12,60
37019053,13,98
37019053,14,113
37019053,15,125
37019053,16,113
37019053,17,87
37019053,18,50
37019053,19,24
37019053,20,23
37019053,21,17
37019053,22,7
37019053,23,6
37019054,0,17
37019054,1,6
37019054,2,5
37019054,3,10
37019054,4,17
37019054,5,46
37019054,6,67
37019054,7,109
37019054,8,125
37019054,9,114
37019054,10,109
37019054,11,86
37019054,12,103
37019054,13,118
37019054,14,147
37019054,15,135
37019054,16,130
37019054,17,95
37019054,18,81
37019054,19,42
37019054,20,31
37019054,21,39
37019054,22,22
37019054,23,9
37019061,0,5
37019061,1,2
37019061,2,2
37019061,3,7
37019061,4,5
37019061,5,12
37019061,6,26
37019061,7,46
37019061,8,55
37019061,9,71
37019061,10,60
37019061,11,52
37019061,12,45
37019061,13,41
37019061,14,49
37019061,15,74
37019061,16,70
37019061,17,47
37019061,18,40
37019061,19,31
37019061,20,12
37019061,21,12
37019061,22,8
37019061,23,8
37019062,0,19
37019062,1,12
37019062,2,14
37019062,3,21
37019062,4,37
37019062,5,100
37019062,6,184
37019062,7,226
37019062,8,293
37019062,9,250
37019062,10,232
37019062,11,179
37019062,12,207
37019062,13,242
37019062,14,278
37019062,15,331
37019062,16,285
37019062,17,235
37019062,18,140
37019062,19,147
37019062,20,87
37019062,21,51
37019062,22,43
37019062,23,22
37019063,0,15
37019063,1,5
37019063,2,9
37019063,3,13
37019063,4,40
37019063,5,57
37019063,6,101
37019063,7,116
37019063,8,136
37019063,9,136
37019063,10,118
37019063,11,111
37019063,12,95
37019063,13,167
37019063,14,160
37019063,15,183
37019063,16,171
37019063,17,141
37019063,18,89
37019063,19,48
37019063,20,42
37019063,21,32
37019063,22,16
37019063,23,18
37019064,0,31
37019064,1,8
37019064,2,10
37019064,3,11
37019064,4,38
37019064,5,91
37019064,6,188
37019064,7,239
37019064,8,248
37019064,9,234
37019064,10,184
37019064,11,152
37019064,12,190
37019064,13,195
37019064,14,249
37019064,15,228
37019064,16,251
37019064,17,196
37019064,18,112
37019064,19,86
37019064,20,61
37019064,21,47
37019064,22,41
37019064,23,10
37019065,0,9
37019065,1,13
37019065,2,5
37019065,3,15
37019065,4,61
37019065,5,140
37019065,6,304
37019065,7,469
37019065,8,473
37019065,9,338
37019065,10,266
37019065,11,205
37019065,12,211
37019065,13,262
37019065,14,287
37019065,15,314
37019065,16,334
37019065,17,258
37019065,18,160
37019065,19,115
37019065,20,101
37019065,21,54
37019065,22,43
37019065,23,20
37019066,0,25
37019066,1,13
37019066,2,8
37019066,3,30
37019066,4,74
37019066,5,217
37019066,6,229
37019066,7,244
37019066,8,267
37019066,9,246
37019066,10,212
37019066,11,197
37019066,12,169
37019066,13,180
37019066,14,191
37019066,15,168
37019066,16,206
37019066,17,230
37019066,18,124
37019066,19,90
37019066,20,66
37019066,21,62
37019066,22,51
37019066,23,24
37019067,0,23
37019067,1,22
37019067,2,25
37019067,3,31
37019067,4,50
37019067,5,135
37019067,6,223
37019067,7,260
37019067,8,288
37019067,9,278
37019067,10,265
37019067,11,234
37019067,12,282
37019067,13,227
37019067,14,250
37019067,15,264
37019067,16,305
37019067,17,380
37019067,18,173
37019067,19,98
37019067,20,77
37019067,21,87
37019067,22,64
37019067,23,38
37019068,0,24
37019068,1,20
37019068,2,14
37019068,3,26
37019068,4,50
37019068,5,122
37019068,6,384
37019068,7,484
37019068,8,448
37019068,9,393
37019068,10,336
37019068,11,368
37019068,12,300
37019068,13,339
37019068,14,384
37019068,15,416
37019068,16,566
37019068,17,600
37019068,18,348
37019068,19,178
37019068,20,134
37019068,21,104
37019068,22,110
37019068,23,47
37019071,0,9
37019071,1,4
37019071,2,9
37019071,3,9
37019071,4,17
37019071,5,32
37019071,6,68
37019071,7,119
37019071,8,119
37019071,9,107
37019071,10,102
37019071,11,93
37019071,12,113
37019071,13,132
37019071,14,140
37019071,15,129
37019071,16,128
37019071,17,112
37019071,18,87
37019071,19,44
37019071,20,31
37019071,21,27
37019071,22,9
37019071,23,11
37019072,0,12
37019072,1,5
37019072,2,6
37019072,3,12
37019072,4,14
37019072,5,48
37019072,6,118
37019072,7,157
37019072,8,197
37019072,9,184
37019072,10,153
37019072,11,121
37019072,12,127
37019072,13,145
37019072,14,161
37019072,15,157
37019072,16,182
37019072,17,142
37019072,18,105
37019072,19,67
37019072,20,34
37019072,21,44
37019072,22,22
37019072,23,10
37019073,0,20
37019073,1,10
37019073,2,14
37019073,3,6
37019073,4,19
37019073,5,40
37019073,6,187
37019073,7,183
37019073,8,268
37019073,9,260
37019073,10,224
37019073,11,185
37019073,12,193
37019073,13,229
37019073,14,196
37019073,15,200
37019073,16,235
37019073,17,211
37019073,18,129
37019073,19,73
37019073,20,59
37019073,21,57
37019073,22,24
37019073,23,48
37019074,0,22
37019074,1,14
37019074,2,25
37019074,3,21
37019074,4,57
37019074,5,94
37019074,6,205
37019074,7,359
37019074,8,528
37019074,9,491
37019074,10,388
37019074,11,354
37019074,12,321
37019074,13,344
37019074,14,404
37019074,15,389
37019074,16,390
37019074,17,343
37019074,18,151
37019074,19,106
37019074,20,94
37019074,21,67
37019074,22,57
37019074,23,30
37019076,0,11
37019076,1,9
37019076,2,9
37019076,3,2
37019076,4,17
37019076,5,24
37019076,6,67
37019076,7,169
37019076,8,145
37019076,9,204
37019076,10,179
37019076,11,166
37019076,12,148
37019076,13,162
37019076,14,206
37019076,15,220
37019076,16,290
37019076,17,294
37019076,18,138
37019076,19,79
37019076,20,58
37019076,21,34
37019076,22,28
37019076,23,14
37019077,0,26
37019077,1,20
37019077,2,21
37019077,3,24
37019077,4,55
37019077,5,119
37019077,6,245
37019077,7,393
37019077,8,497
37019077,9,483
37019077,10,448
37019077,11,354
37019077,12,422
37019077,13,483
37019077,14,530
37019077,15,552
37019077,16,635
37019077,17,747
37019077,18,399
37019077,19,205
37019077,20,165
37019077,21,93
37019077,22,61
37019077,23,41
37019081,0,17
37019081,1,5
37019081,2,9
37019081,3,15
37019081,4,14
37019081,5,50
37019081,6,94
37019081,7,194
37019081,8,230
37019081,9,214
37019081,10,199
37019081,11,170
37019081,12,149
37019081,13,220
37019081,14,202
37019081,15,259
37019081,16,210
37019081,17,203
37019081,18,130
37019081,19,94
37019081,20,39
37019081,21,36
37019081,22,38
37019081,23,18
37019082,0,15
37019082,1,5
37019082,2,9
37019082,3,5
37019082,4,12
37019082,5,22
37019082,6,110
37019082,7,118
37019082,8,150
37019082,9,156
37019082,10,133
37019082,11,135
37019082,12,120
37019082,13,139
37019082,14,151
37019082,15,176
37019082,16,198
37019082,17,202
37019082,18,111
37019082,19,78
37019082,20,43
37019082,21,43
37019082,22,39
37019082,23,13
37019091,0,9
37019091,1,6
37019091,2,2
37019091,3,7
37019091,4,6
37019091,5,14
37019091,6,29
37019091,7,64
37019091,8,79
37019091,9,88
37019091,10,70
37019091,11,63
37019091,12,51
37019091,13,67
37019091,14,67
37019091,15,101
37019091,16,104
37019091,17,86
37019091,18,39
37019091,19,32
37019091,20,23
37019091,21,21
37019091,22,11
37019091,23,12
37019092,12,1
37019093,0,13
37019093,1,18
37019093,2,6
37019093,3,8
37019093,4,16
37019093,5,56
37019093,6,43
37019093,7,85
37019093,8,142
37019093,9,102
37019093,10,123
37019093,11,116
37019093,12,104
37019093,13,152
37019093,14,150
37019093,15,180
37019093,16,150
37019093,17,153
37019093,18,116
37019093,19,70
37019093,20,60
37019093,21,46
37019093,22,28
37019093,23,19
37019094,9,1
37019095,0,2
37019095,1,8
37019095,2,6
37019095,3,7
37019095,4,4
37019095,5,13
37019095,6,45
37019095,7,61
37019095,8,56
37019095,9,98
37019095,10,84
37019095,11,70
37019095,12,50
37019095,13,57
37019095,14,100
37019095,15,123
37019095,16,141
37019095,17,101
37019095,18,64
37019095,19,40
37019095,20,46
37019095,21,22
37019095,22,25
37019095,23,5
37019096,0,13
37019096,1,6
37019096,2,6
37019096,3,11
37019096,4,26
37019096,5,46
37019096,6,63
37019096,7,107
37019096,8,151
37019096,9,141
37019096,10,155
37019096,11,129
37019096,12,159
37019096,13,166
37019096,14,199
37019096,15,189
37019096,16,181
37019096,17,199
37019096,18,112
37019096,19,63
37019096,20,56
37019096,21,43
37019096,22,29
37019096,23,27
37019097,0,14
37019097,1,5
37019097,2,8
37019097,3,10
37019097,4,14
37019097,5,53
37019097,6,138
37019097,7,293
37019097,8,320
37019097,9,294
37019097,10,241
37019097,11,217
37019097,12,240
37019097,13,279
37019097,14,317
37019097,15,412
37019097,16,448
37019097,17,376
37019097,18,220
37019097,19,109
37019097,20,87
37019097,21,50
37019097,22,31
37019097,23,21
37019098,0,33
37019098,1,29
37019098,2,26
37019098,3,24
37019098,4,75
37019098,5,152
37019098,6,339
37019098,7,517
37019098,8,623
37019098,9,583
37019098,10,410
37019098,11,401
37019098,12,391
37019098,13,457
37019098,14,555
37019098,15,571
37019098,16,609
37019098,17,495
37019098,18,357
37019098,19,210
37019098,20,128
37019098,21,98
37019098,22,74
37019098,23,40
370190A1,0,3
370190A1,1,1
370190A1,2,10
370190A1,3,8
370190A1,4,14
370190A1,5,28
370190A1,6,32
370190A1,7,53
370190A1,8,79
370190A1,9,71
370190A1,10,45
370190A1,11,42
370190A1,12,47
370190A1,13,53
370190A1,14,63
370190A1,15,51
370190A1,16,50
370190A1,17,46
370190A1,18,31
370190A1,19,23
370190A1,20,13
370190A1,21,11
370190A1,22,7
370190A1,23,2
370190A3,0,6
370190A3,1,4
370190A3,2,4
370190A3,3,10
370190A3,4,26
370190A3,5,47
370190A3,6,94
370190A3,7,131
370190A3,8,137
370190A3,9,142
370190A3,10,146
370190A3,11,121
370190A3,12,118
370190A3,13,164
370190A3,14,210
370190A3,15,200
370190A3,16,232
370190A3,17,176
370190A3,18,97
370190A3,19,65
370190A3,20,55
370190A3,21,27
370190A3,22,14
370190A3,23,7
370190A4,0,3
370190A4,1,5
370190A4,2,11
370190A4,3,10
370190A4,4,11
370190A4,5,22
370190A4,6,49
370190A4,7,64
370190A4,8,106
370190A4,9,94
370190A4,10,103
370190A4,11,92
370190A4,12,82
370190A4,13,95
370190A4,14,101
370190A4,15,132
370190A4,16,128
370190A4,17,98
370190A4,18,75
370190A4,19,35
370190A4,20,35
370190A4,21,29
370190A4,22,7
370190A4,23,5
370190A5,0,6
370190A5,1,7
370190A5,2,11
370190A5,3,13
370190A5,4,12
370190A5,5,22
370190A5,6,29
370190A5,7,73
370190A5,8,86
370190A5,9,115
370190A5,10,110
370190A5,11,120
370190A5,12,102
370190A5,13,114
370190A5,14,134
370190A5,15,149
370190A5,16,149
370190A5,17,125
370190A5,18,73
370190A5,19,44
370190A5,20,28
370190A5,21,28
370190A5,22,25
370190A5,23,10
370190A6,0,2
370190A6,1,5
370190A6,2,4
370190A6,3,4
370190A6,4,14
370190A6,5,17
370190A6,6,58
370190A6,7,79
370190A6,8,145
370190A6,9,100
370190A6,10,111
370190A6,11,90
370190A6,12,72
370190A6,13,113
370190A6,14,127
370190A6,15,143
370190A6,16,116
370190A6,17,82
370190A6,18,43
370190A6,19,24
370190A6,20,26
370190A6,21,34
370190A6,22,14
370190A6,23,9
370190A7,0,4
370190A7,1,1
370190A7,2,5
370190A7,3,6
370190A7,4,27
370190A7,5,70
370190A7,6,132
370190A7,7,175
370190A7,8,233
370190A7,9,206
370190A7,10,160
370190A7,11,145
