EXTOLLSTATIONHEX,ExitHour,ExitCount
37010851,15,501
37010851,16,480
37010851,17,496
37010851,18,337
37010851,19,245
37010851,20,154
37010851,21,168
37010851,22,108
37010851,23,75
37010852,0,91
37010852,1,63
37010852,2,55
37010852,3,63
37010852,4,63
37010852,5,66
37010852,6,242
37010852,7,632
37010852,8,1072
37010852,9,1557
37010852,10,1392
37010852,11,1148
37010852,12,851
37010852,13,1040
37010852,14,1056
37010852,15,1157
37010852,16,1269
37010852,17,1113
37010852,18,891
37010852,19,521
37010852,20,365
37010852,21,298
37010852,22,218
37010852,23,135
37010853,0,42
37010853,1,37
37010853,2,40
37010853,3,36
37010853,4,62
37010853,5,48
37010853,6,156
37010853,7,208
37010853,8,239
37010853,9,356
37010853,10,357
37010853,11,345
37010853,12,283
37010853,13,261
37010853,14,290
37010853,15,331
37010853,16,345
37010853,17,315
37010853,18,257
37010853,19,170
37010853,20,111
37010853,21,111
37010853,22,72
37010853,23,46
37010861,0,144
37010861,1,91
37010861,2,67
37010861,3,63
37010861,4,87
37010861,5,140
37010861,6,357
37010861,7,724
37010861,8,1064
37010861,9,1334
37010861,10,1260
37010861,11,1101
37010861,12,1047
37010861,13,1032
37010861,14,1122
37010861,15,1219
37010861,16,1218
37010861,17,1112
37010861,18,909
37010861,19,524
37010861,20,398
37010861,21,290
37010861,22,253
37010861,23,148
37010862,0,128
37010862,1,106
37010862,2,76
37010862,3,74
37010862,4,101
37010862,5,265
37010862,6,726
37010862,7,1724
37010862,8,1770
37010862,9,1781
37010862,10,1553
37010862,11,1341
37010862,12,1182
37010862,13,1233
37010862,14,1311
37010862,15,1292
37010862,16,1399
37010862,17,1347
37010862,18,1038
37010862,19,765
37010862,20,529
37010862,21,380
37010862,22,343
37010862,23,187
37010865,0,497
37010865,1,402
37010865,2,376
37010865,3,360
37010865,4,443
37010865,5,823
37010865,6,1662
37010865,7,2580
37010865,8,2898
37010865,9,3249
37010865,10,3085
37010865,11,2833
37010865,12,2706
37010865,13,2984
37010865,14,3332
37010865,15,3784
37010865,16,4229
37010865,17,4053
37010865,18,3083
37010865,19,2073
37010865,20,1489
37010865,21,1152
37010865,22,813
37010865,23,577
37010891,0,327
37010891,1,200
37010891,2,85
37010891,3,112
37010891,4,183
37010891,5,816
37010891,6,4283
37010891,7,9777
37010891,8,9202
37010891,9,6016
37010891,10,4947
37010891,11,4350
37010891,12,4202
37010891,13,5034
37010891,14,5389
37010891,15,6752
37010891,16,10342
37010891,17,11664
37010891,18,7676
37010891,19,3528
37010891,20,2354
37010891,21,1683
37010891,22,971
37010891,23,588
37010892,0,65
37010892,1,69
37010892,2,28
37010892,3,37
37010892,4,55
37010892,5,247
37010892,6,1323
37010892,7,5203
37010892,8,5048
37010892,9,2069
37010892,10,1371
37010892,11,1058
37010892,12,860
37010892,13,1076
37010892,14,1014
37010892,15,1118
37010892,16,1411
37010892,17,1914
37010892,18,1402
37010892,19,643
37010892,20,455
37010892,21,372
37010892,22,225
37010892,23,151
37010893,0,14
37010893,1,15
37010893,2,5
37010893,3,4
37010893,4,8
37010893,5,69
37010893,6,224
37010893,7,494
37010893,8,574
37010893,9,398
37010893,10,321
37010893,11,251
37010893,12,202
37010893,13,261
37010893,14,294
37010893,15,293
37010893,16,274
37010893,17,431
37010893,18,289
37010893,19,138
37010893,20,79
37010893,21,72
37010893,22,43
37010893,23,25
37010895,0,83
37010895,1,54
37010895,2,39
37010895,3,36
37010895,4,52
37010895,5,202
37010895,6,680
37010895,7,2161
37010895,8,2838
37010895,9,1879
37010895,10,1422
37010895,11,1197
37010895,12,1016
37010895,13,1126
37010895,14,1148
37010895,15,1268
37010895,16,1505
37010895,17,1865
37010895,18,1305
37010895,19,776
37010895,20,461
37010895,21,383
37010895,22,216
37010895,23,148
37010896,0,30
37010896,1,22
37010896,2,18
37010896,3,30
37010896,4,39
37010896,5,80
37010896,6,265
37010896,7,780
37010896,8,826
37010896,9,912
37010896,10,966
37010896,11,827
37010896,12,643
37010896,13,646
37010896,14,637
37010896,15,628
37010896,16,631
37010896,17,696
37010896,18,484
37010896,19,287
37010896,20,186
37010896,21,142
37010896,22,90
37010896,23,72
37010897,0,141
37010897,1,108
37010897,2,93
37010897,3,102
37010897,4,149
37010897,5,308
37010897,6,1235
37010897,7,3737
37010897,8,2804
37010897,9,2217
37010897,10,2094
37010897,11,1754
37010897,12,1533
37010897,13,1751
37010897,14,1762
37010897,15,1842
37010897,16,2080
37010897,17,2706
37010897,18,1928
37010897,19,1122
37010897,20,800
37010897,21,558
37010897,22,485
37010897,23,266
37010898,0,133
37010898,1,70
37010898,2,50
37010898,3,41
37010898,4,56
37010898,5,137
37010898,6,568
37010898,7,1280
37010898,8,1587
37010898,9,1523
37010898,10,1552
37010898,11,1569
37010898,12,1237
37010898,13,1465
37010898,14,1594
37010898,15,1917
37010898,16,3051
37010898,17,5286
37010898,18,2608
37010898,19,1281
37010898,20,943
37010898,21,779
37010898,22,400
37010898,23,221
370108A1,0,29
370108A1,1,27
370108A1,2,17
370108A1,3,12
370108A1,4,16
370108A1,5,18
370108A1,6,82
370108A1,7,240
370108A1,8,387
370108A1,9,508
370108A1,10,490
370108A1,11,385
370108A1,12,272
370108A1,13,286
370108A1,14,307
370108A1,15,408
370108A1,16,397
370108A1,17,470
370108A1,18,370
370108A1,19,241
370108A1,20,149
370108A1,21,134
370108A1,22,103
370108A1,23,54
370108A2,0,78
370108A2,1,48
370108A2,2,32
370108A2,3,29
370108A2,4,31
370108A2,5,62
370108A2,6,223
370108A2,7,527
370108A2,8,929
370108A2,9,878
370108A2,10,993
370108A2,11,926
370108A2,12,764
370108A2,13,869
370108A2,14,921
370108A2,15,1057
370108A2,16,1170
370108A2,17,1280
370108A2,18,954
370108A2,19,524
370108A2,20,415
370108A2,21,280
370108A2,22,226
370108A2,23,138
37010A13,0,39
37010A13,1,21
37010A13,2,22
37010A13,3,26
37010A13,4,11
37010A13,5,58
37010A13,6,118
37010A13,7,317
37010A13,8,425
37010A13,9,474
37010A13,10,429
37010A13,11,395
37010A13,12,361
37010A13,13,319
37010A13,14,363
37010A13,15,388
37010A13,16,371
37010A13,17,373
37010A13,18,311
37010A13,19,172
37010A13,20,121
37010A13,21,90
37010A13,22,52
37010A13,23,37
37010A14,0,59
37010A14,1,34
37010A14,2,24
37010A14,3,24
37010A14,4,40
37010A14,5,62
37010A14,6,234
37010A14,7,777
37010A14,8,984
37010A14,9,1212
37010A14,10,1071
37010A14,11,959
37010A14,12,818
37010A14,13,911
37010A14,14,982
37010A14,15,1086
37010A14,16,1272
37010A14,17,1152
37010A14,18,861
37010A14,19,506
37010A14,20,412
37010A14,21,310
37010A14,22,195
37010A14,23,105
37010A15,0,57
37010A15,1,56
37010A15,2,29
37010A15,3,26
37010A15,4,31
37010A15,5,57
37010A15,6,107
37010A15,7,432
37010A15,8,457
37010A15,9,730
37010A15,10,751
37010A15,11,604
37010A15,12,527
37010A15,13,541
37010A15,14,626
37010A15,15,688
37010A15,16,788
37010A15,17,871
37010A15,18,729
37010A15,19,427
37010A15,20,277
37010A15,21,261
37010A15,22,182
37010A15,23,90
37010A21,0,157
37010A21,1,108
37010A21,2,98
37010A21,3,97
37010A21,4,127
37010A21,5,163
37010A21,6,283
37010A21,7,595
37010A21,8,798
37010A21,9,1125
37010A21,10,1213
37010A21,11,1073
37010A21,12,961
37010A21,13,987
37010A21,14,1033
37010A21,15,1074
37010A21,16,1162
37010A21,17,1275
37010A21,18,1062
37010A21,19,732
37010A21,20,624
37010A21,21,508
37010A21,22,367
37010A21,23,243
37010A22,0,164
37010A22,1,130
37010A22,2,107
37010A22,3,142
37010A22,4,186
37010A22,5,245
37010A22,6,321
37010A22,7,513
37010A22,8,720
37010A22,9,905
37010A22,10,811
37010A22,11,702
37010A22,12,562
37010A22,13,554
37010A22,14,541
37010A22,15,554
37010A22,16,623
37010A22,17,576
37010A22,18,507
37010A22,19,396
37010A22,20,330
37010A22,21,299
37010A22,22,271
37010A22,23,204
37010A23,0,54
37010A23,1,45
37010A23,2,45
37010A23,3,40
37010A23,4,34
37010A23,5,77
37010A23,6,158
37010A23,7,243
37010A23,8,365
37010A23,9,486
37010A23,10,445
37010A23,11,436
37010A23,12,435
37010A23,13,392
37010A23,14,412
37010A23,15,401
37010A23,16,449
37010A23,17,440
37010A23,18,348
37010A23,19,238
37010A23,20,205
37010A23,21,143
37010A23,22,88
37010A23,23,97
37010A25,0,396
37010A25,1,256
37010A25,2,200
37010A25,3,191
37010A25,4,254
37010A25,5,447
37010A25,6,1470
37010A25,7,3884
37010A25,8,4470
37010A25,9,3623
37010A25,10,3471
37010A25,11,3390
37010A25,12,3057
37010A25,13,3289
37010A25,14,3587
37010A25,15,3976
37010A25,16,5318
37010A25,17,5806
37010A25,18,4460
37010A25,19,2495
37010A25,20,1683
37010A25,21,1249
37010A25,22,907
37010A25,23,586
37010A26,0,86
37010A26,1,49
37010A26,2,75
37010A26,3,80
37010A26,4,88
37010A26,5,189
37010A26,6,768
37010A26,7,2069
37010A26,8,1746
37010A26,9,1149
37010A26,10,920
37010A26,11,840
37010A26,12,804
37010A26,13,680
37010A26,14,785
37010A26,15,847
37010A26,16,1325
37010A26,17,2084
37010A26,18,1541
37010A26,19,616
37010A26,20,382
37010A26,21,295
37010A26,22,214
37010A26,23,159
37010A28,0,13
37010A28,1,15
37010A28,2,14
37010A28,3,10
37010A28,4,19
37010A28,5,41
37010A28,6,169
37010A28,7,559
37010A28,8,518
37010A28,9,295
37010A28,10,285
37010A28,11,284
37010A28,12,254
37010A28,13,201
37010A28,14,286
37010A28,15,310
37010A28,16,374
37010A28,17,605
37010A28,18,381
37010A28,19,195
37010A28,20,136
37010A28,21,79
37010A28,22,55
37010A28,23,34
37010A31,0,193
37010A31,1,147
37010A31,2,125
37010A31,3,121
37010A31,4,137
37010A31,5,288
37010A31,6,1003
37010A31,7,2804
37010A31,8,2535
37010A31,9,2121
37010A31,10,1932
37010A31,11,1880
37010A31,12,1717
37010A31,13,1821
37010A31,14,1908
37010A31,15,2301
37010A31,16,3490
37010A31,17,5596
37010A31,18,3902
37010A31,19,1596
37010A31,20,1051
37010A31,21,765
37010A31,22,513
37010A31,23,301
37010A32,0,64
37010A32,1,50
37010A32,2,23
37010A32,3,33
37010A32,4,39
37010A32,5,48
37010A32,6,127
37010A32,7,282
37010A32,8,380
37010A32,9,401
37010A32,10,373
37010A32,11,390
37010A32,12,367
37010A32,13,392
37010A32,14,390
37010A32,15,411
37010A32,16,429
37010A32,17,639
37010A32,18,434
37010A32,19,255
37010A32,20,182
37010A32,21,167
37010A32,22,98
37010A32,23,74
37010A33,0,83
37010A33,1,61
37010A33,2,93
37010A33,3,49
37010A33,4,62
37010A33,5,69
37010A33,6,201
37010A33,7,338
37010A33,8,445
37010A33,9,657
37010A33,10,598
37010A33,11,573
37010A33,12,612
37010A33,13,594
37010A33,14,590
37010A33,15,666
37010A33,16,701
37010A33,17,729
37010A33,18,657
37010A33,19,467
37010A33,20,283
37010A33,21,205
37010A33,22,150
37010A33,23,105
37010A34,0,40
37010A34,1,30
37010A34,2,31
37010A34,3,26
37010A34,4,17
37010A34,5,36
37010A34,6,70
37010A34,7,100
37010A34,8,124
37010A34,9,193
37010A34,10,227
37010A34,11,190
37010A34,12,179
37010A34,13,194
37010A34,14,211
37010A34,15,199
37010A34,16,208
37010A34,17,227
37010A34,18,230
37010A34,19,152
37010A34,20,121
37010A34,21,85
37010A34,22,71
37010A34,23,49
37010A41,0,53
37010A41,1,26
37010A41,2,33
37010A41,3,24
37010A41,4,30
37010A41,5,60
37010A41,6,326
37010A41,7,1351
37010A41,8,917
37010A41,9,787
37010A41,10,749
37010A41,11,657
37010A41,12,498
37010A41,13,605
37010A41,14,680
37010A41,15,771
37010A41,16,968
37010A41,17,1473
37010A41,18,757
37010A41,19,335
37010A41,20,270
37010A41,21,186
37010A41,22,159
37010A41,23,81
37010A42,0,77
37010A42,1,48
37010A42,2,40
37010A42,3,35
37010A42,4,42
37010A42,5,151
37010A42,6,481
37010A42,7,2089
37010A42,8,2048
37010A42,9,1209
37010A42,10,1268
37010A42,11,1050
37010A42,12,860
37010A42,13,1014
37010A42,14,1061
37010A42,15,1194
37010A42,16,1330
37010A42,17,1323
37010A42,18,939
37010A42,19,638
37010A42,20,516
37010A42,21,340
37010A42,22,242
37010A42,23,145
37010A51,0,36
37010A51,1,30
37010A51,2,28
37010A51,3,40
37010A51,4,25
37010A51,5,27
37010A51,6,56
37010A51,7,164
37010A51,8,284
37010A51,9,409
37010A51,10,453
37010A51,11,435
37010A51,12,382
37010A51,13,366
37010A51,14,395
37010A51,15,421
37010A51,16,501
37010A51,17,590
37010A51,18,437
37010A51,19,276
37010A51,20,204
37010A51,21,158
37010A51,22,118
37010A51,23,62
37010A52,0,16
37010A52,1,8
37010A52,2,10
37010A52,3,12
37010A52,4,9
37010A52,5,18
37010A52,6,32
37010A52,7,90
37010A52,8,109
37010A52,9,136
37010A52,10,172
37010A52,11,151
37010A52,12,138
37010A52,13,141
37010A52,14,156
37010A52,15,224
37010A52,16,233
37010A52,17,223
37010A52,18,200
37010A52,19,106
37010A52,20,83
37010A52,21,60
37010A52,22,45
37010A52,23,23
37010C11,0,88
37010C11,1,47
37010C11,2,35
37010C11,3,22
37010C11,4,60
37010C11,5,64
37010C11,6,151
37010C11,7,502
37010C11,8,867
37010C11,9,796
37010C11,10,715
37010C11,11,716
37010C11,12,607
37010C11,13,528
37010C11,14,675
37010C11,15,705
37010C11,16,745
37010C11,17,994
37010C11,18,800
37010C11,19,477
37010C11,20,331
37010C11,21,316
37010C11,22,233
37010C11,23,129
37010C12,0,213
37010C12,1,155
37010C12,2,116
37010C12,3,143
37010C12,4,91
37010C12,5,157
37010C12,6,459
37010C12,7,1652
37010C12,8,2260
37010C12,9,2109
37010C12,10,2150
37010C12,11,2085
37010C12,12,1664
37010C12,13,1782
37010C12,14,2139
37010C12,15,2169
37010C12,16,2574
37010C12,17,3400
37010C12,18,2857
37010C12,19,1437
37010C12,20,1030
37010C12,21,852
37010C12,22,681
37010C12,23,368
37010C13,0,144
37010C13,1,48
37010C13,2,35
37010C13,3,28
37010C13,4,46
37010C13,5,89
37010C13,6,246
37010C13,7,1098
37010C13,8,1650
37010C13,9,1431
37010C13,10,1235
37010C13,11,1102
37010C13,12,930
37010C13,13,1020
37010C13,14,1197
37010C13,15,1198
37010C13,16,1539
37010C13,17,2302
37010C13,18,2014
37010C13,19,874
37010C13,20,515
37010C13,21,403
37010C13,22,266
37010C13,23,200
37010C16,0,48
37010C16,1,26
37010C16,2,23
37010C16,3,14
37010C16,4,23
37010C16,5,36
37010C16,6,103
37010C16,7,567
37010C16,8,842
37010C16,9,810
37010C16,10,630
37010C16,11,506
37010C16,12,398
37010C16,13,385
37010C16,14,439
37010C16,15,450
37010C16,16,473
37010C16,17,492
37010C16,18,477
37010C16,19,259
37010C16,20,186
37010C16,21,161
37010C16,22,98
37010C16,23,58
37010C17,0,63
37010C17,1,55
37010C17,2,26
37010C17,3,27
37010C17,4,22
37010C17,5,56
37010C17,6,149
37010C17,7,812
37010C17,8,1270
37010C17,9,1223
37010C17,10,974
37010C17,11,759
37010C17,12,621
37010C17,13,635
37010C17,14,761
37010C17,15,823
37010C17,16,921
37010C17,17,968
37010C17,18,891
37010C17,19,498
37010C17,20,339
37010C17,21,309
37010C17,22,266
37010C17,23,120
37010C19,0,94
37010C19,1,48
37010C19,2,47
37010C19,3,44
37010C19,4,51
37010C19,5,97
37010C19,6,255
37010C19,7,929
37010C19,8,1052
37010C19,9,928
37010C19,10,817
37010C19,11,723
37010C19,12,604
37010C19,13,672
37010C19,14,774
37010C19,15,767
37010C19,16,953
37010C19,17,978
37010C19,18,767
37010C19,19,489
37010C19,20,370
37010C19,21,279
37010C19,22,210
37010C19,23,146
37010C1A,0,46
37010C1A,1,23
37010C1A,2,17
37010C1A,3,14
37010C1A,4,18
37010C1A,5,57
37010C1A,6,110
37010C1A,7,679
37010C1A,8,1060
37010C1A,9,767
37010C1A,10,677
37010C1A,11,599
37010C1A,12,452
37010C1A,13,402
37010C1A,14,516
37010C1A,15,603
37010C1A,16,676
37010C1A,17,854
37010C1A,18,763
37010C1A,19,317
37010C1A,20,258
37010C1A,21,235
37010C1A,22,153
37010C1A,23,75
37010C21,0,82
37010C21,1,49
37010C21,2,51
37010C21,3,74
37010C21,4,73
37010C21,5,83
37010C21,6,137
37010C21,7,220
37010C21,8,257
37010C21,9,272
37010C21,10,264
37010C21,11,272
37010C21,12,221
37010C21,13,223
37010C21,14,281
37010C21,15,310
37010C21,16,435
37010C21,17,480
37010C21,18,338
37010C21,19,287
37010C21,20,263
37010C21,21,233
37010C21,22,195
37010C21,23,170
37010C22,0,98
37010C22,1,68
37010C22,2,62
37010C22,3,56
37010C22,4,61
37010C22,5,76
37010C22,6,160
37010C22,7,287
37010C22,8,361
37010C22,9,309
37010C22,10,392
37010C22,11,260
37010C22,12,240
37010C22,13,224
37010C22,14,281
37010C22,15,289
37010C22,16,318
37010C22,17,358
37010C22,18,332
37010C22,19,271
37010C22,20,207
37010C22,21,212
37010C22,22,185
37010C22,23,188
37010C23,0,76
37010C23,1,54
37010C23,2,43
37010C23,3,27
37010C23,4,48
37010C23,5,70
37010C23,6,200
37010C23,7,515
37010C23,8,803
37010C23,9,928
37010C23,10,871
37010C23,11,798
37010C23,12,635
37010C23,13,665
37010C23,14,802
37010C23,15,968
37010C23,16,1092
37010C23,17,1472
37010C23,18,1039
37010C23,19,612
37010C23,20,447
37010C23,21,322
37010C23,22,227
37010C23,23,103
37010C24,0,21
37010C24,1,13
37010C24,2,11
37010C24,3,12
37010C24,4,13
37010C24,5,28
37010C24,6,106
37010C24,7,356
37010C24,8,329
37010C24,9,372
37010C24,10,335
37010C24,11,248
37010C24,12,171
37010C24,13,226
37010C24,14,233
37010C24,15,191
37010C24,16,209
37010C24,17,264
37010C24,18,221
37010C24,19,112
37010C24,20,81
37010C24,21,73
37010C24,22,43
37010C24,23,40
37010E11,0,61
37010E11,1,30
37010E11,2,26
37010E11,3,39
37010E11,4,34
37010E11,5,96
37010E11,6,457
37010E11,7,1848
37010E11,8,2028
37010E11,9,1336
37010E11,10,1033
37010E11,11,888
37010E11,12,801
37010E11,13,846
37010E11,14,964
37010E11,15,1075
37010E11,16,1829
37010E11,17,4316
37010E11,18,2588
37010E11,19,681
37010E11,20,337
37010E11,21,278
37010E11,22,162
37010E11,23,95
37010E12,0,179
37010E12,1,114
37010E12,2,72
37010E12,3,49
37010E12,4,95
37010E12,5,409
37010E12,6,1595
37010E12,7,2132
37010E12,8,2121
37010E12,9,2306
37010E12,10,2466
37010E12,11,2394
37010E12,12,2301
37010E12,13,2268
37010E12,14,2421
37010E12,15,3049
37010E12,16,3517
37010E12,17,3842
37010E12,18,3169
37010E12,19,1739
37010E12,20,1169
37010E12,21,859
37010E12,22,595
37010E12,23,372
37011011,0,205
37011011,1,157
37011011,2,106
37011011,3,91
37011011,4,155
37011011,5,185
37011011,6,394
37011011,7,854
37011011,8,1226
37011011,9,1450
37011011,10,1618
37011011,11,1586
37011011,12,1407
37011011,13,1507
37011011,14,1740
37011011,15,2044
37011011,16,2480
37011011,17,2632
37011011,18,1946
37011011,19,1141
37011011,20,927
37011011,21,676
37011011,22,397
37011011,23,290
37011012,0,26
37011012,1,16
37011012,2,12
37011012,3,15
37011012,4,11
37011012,5,43
37011012,6,79
37011012,7,243
37011012,8,385
37011012,9,349
37011012,10,297
37011012,11,248
37011012,12,164
37011012,13,211
37011012,14,204
37011012,15,192
37011012,16,243
37011012,17,288
37011012,18,189
37011012,19,100
37011012,20,83
37011012,21,65
37011012,22,41
37011012,23,37
37011013,0,29
37011013,1,19
37011013,2,25
37011013,3,21
37011013,4,29
37011013,5,43
37011013,6,82
37011013,7,182
37011013,8,258
37011013,9,379
37011013,10,373
37011013,11,313
37011013,12,259
37011013,13,278
37011013,14,295
37011013,15,320
37011013,16,311
37011013,17,306
37011013,18,260
37011013,19,176
37011013,20,130
37011013,21,95
37011013,22,62
37011013,23,32
37011014,0,76
37011014,1,57
37011014,2,38
37011014,3,59
37011014,4,60
37011014,5,91
37011014,6,164
37011014,7,259
37011014,8,329
37011014,9,434
37011014,10,417
37011014,11,367
37011014,12,390
37011014,13,349
37011014,14,327
37011014,15,418
37011014,16,444
37011014,17,351
37011014,18,321
37011014,19,256
37011014,20,195
37011014,21,152
37011014,22,120
37011014,23,104
37011015,0,66
37011015,1,50
37011015,2,34
37011015,3,35
37011015,4,17
37011015,5,42
37011015,6,64
37011015,7,146
37011015,8,238
37011015,9,382
37011015,10,416
37011015,11,382
37011015,12,393
37011015,13,339
37011015,14,422
37011015,15,397
37011015,16,490
37011015,17,511
37011015,18,440
37011015,19,307
37011015,20,225
37011015,21,160
37011015,22,130
37011015,23,89
37011016,0,32
37011016,1,27
37011016,2,22
37011016,3,30
37011016,4,36
37011016,5,37
37011016,6,135
37011016,7,569
37011016,8,531
37011016,9,436
37011016,10,413
37011016,11,340
37011016,12,282
37011016,13,262
37011016,14,276
37011016,15,296
37011016,16,318
37011016,17,328
37011016,18,232
37011016,19,121
